"V1","V2","V3","V4"
0.202072538860104,0.77720207253886,0,0.0207253886010363
0.277227722772277,0.353135313531353,0.0132013201320132,0.356435643564356
0.211822660098522,0.239737274220033,0.101806239737274,0.446633825944171
0.292792792792793,0.400900900900901,0.0315315315315315,0.274774774774775
0.00218340611353712,0.0283842794759825,0.893013100436681,0.0764192139737991
0.48995983935743,0.072289156626506,0.0542168674698795,0.383534136546185
0.00479616306954436,0.0815347721822542,0.882494004796163,0.0311750599520384
0.153846153846154,0.330484330484331,0,0.515669515669516
0.0600600600600601,0.288288288288288,0.024024024024024,0.627627627627628
0.436651583710407,0.142533936651584,0.0226244343891403,0.398190045248869
0.306163021868787,0.270377733598409,0.0357852882703777,0.387673956262425
0.0132450331125828,0.158940397350993,0.490066225165563,0.337748344370861
0.0366666666666667,0.296666666666667,0.281666666666667,0.385
0.00838574423480084,0.788259958071279,0.0314465408805031,0.171907756813417
0.532581453634085,0.050125313283208,0.370927318295739,0.0463659147869674
0.64070351758794,0.183417085427136,0.131909547738693,0.0439698492462312
0.452830188679245,0.317610062893082,0,0.229559748427673
0.411111111111111,0,0,0.588888888888889
0,0.0317460317460317,0.968253968253968,0
0.032258064516129,0.423387096774194,0.00403225806451613,0.540322580645161
0.257575757575758,0.0454545454545455,0.0454545454545455,0.651515151515152
0.240165631469979,0.550724637681159,0,0.209109730848861
0.0454042081949059,0.0409745293466224,0.655592469545958,0.258028792912514
0.0138888888888889,0.0185185185185185,0.905092592592593,0.0625
0.593516209476309,0.189526184538653,0.112219451371571,0.104738154613466
0.671532846715328,0.262773722627737,0,0.0656934306569343
0.604395604395604,0.208791208791209,0.186813186813187,0
0.0958904109589041,0.633561643835616,0.00171232876712329,0.268835616438356
0.12568306010929,0.289617486338798,0,0.584699453551913
0,0.0283018867924528,0.971698113207547,0
0.309572301425662,0.0794297352342159,0.0509164969450102,0.560081466395112
0.630769230769231,0.246153846153846,0.00769230769230769,0.115384615384615
0.0210526315789474,0.363157894736842,0.0157894736842105,0.6
0.00386100386100386,0.0463320463320463,0.864864864864865,0.0849420849420849
0.0341685649202733,0.0979498861047836,0.65375854214123,0.214123006833713
0.0134680134680135,0.031986531986532,0.755892255892256,0.198653198653199
0.474015748031496,0.294488188976378,0.0692913385826772,0.162204724409449
0.0113636363636364,0.551136363636364,0,0.4375
0.366666666666667,0.161904761904762,0.171428571428571,0.3
0,0.0366666666666667,0.936666666666667,0.0266666666666667
0,0.0279898218829517,0.954198473282443,0.0178117048346056
0,0.0438247011952191,0.956175298804781,0
0.424242424242424,0.104377104377104,0.212121212121212,0.259259259259259
0.617647058823529,0,0,0.382352941176471
0.72289156626506,0.216867469879518,0,0.0602409638554217
0,0,0.901098901098901,0.0989010989010989
0.00608519269776876,0.0283975659229209,0.890466531440162,0.0750507099391481
0.21356783919598,0.670854271356784,0,0.115577889447236
0.44,0.205714285714286,0.354285714285714,0
0,0.010230179028133,0.884910485933504,0.104859335038363
0.660377358490566,0,0,0.339622641509434
0.0135746606334842,0.0248868778280543,0.805429864253394,0.156108597285068
0.0104712041884817,0.0222513089005236,0.798429319371728,0.168848167539267
0.078239608801956,0.361858190709046,0.322738386308068,0.237163814180929
0.563025210084034,0.184873949579832,0,0.252100840336134
0.474074074074074,0.525925925925926,0,0
0.0433839479392625,0.0195227765726681,0.620390455531453,0.316702819956616
0.0440835266821346,0.0440835266821346,0.890951276102088,0.0208816705336427
0,0.929292929292929,0.0673400673400673,0.00336700336700337
0,0,0.96875,0.03125
0,0.01171875,0.98828125,0
0,0.0353982300884956,0.884955752212389,0.079646017699115
0.0410958904109589,0.113013698630137,0.568493150684931,0.277397260273973
0.00820793433652531,0.0533515731874145,0.875512995896033,0.0629274965800274
0.00432900432900433,0.0324675324675325,0.785714285714286,0.177489177489178
0.0310679611650485,0.0174757281553398,0.924271844660194,0.0271844660194175
0.00221729490022173,0.121951219512195,0.824833702882483,0.0509977827050998
0.0541310541310541,0.0982905982905983,0.837606837606838,0.00997150997150997
0,0.00869565217391304,0.991304347826087,0
0.16504854368932,0.669902912621359,0.0970873786407767,0.0679611650485437
0.0227272727272727,0.12987012987013,0.785714285714286,0.0616883116883117
0.229235880398671,0.152823920265781,0,0.617940199335548
0.0536779324055666,0.773359840954274,0.0298210735586481,0.143141153081511
0.0516795865633075,0.0155038759689922,0.904392764857881,0.0284237726098191
0.0608695652173913,0.16,0.772173913043478,0.00695652173913044
0,0.164750957854406,0.812260536398467,0.0229885057471264
0,0,0.480916030534351,0.519083969465649
0.362110311750599,0.261390887290168,0.00239808153477218,0.37410071942446
0.298850574712644,0.471264367816092,0,0.229885057471264
0,0.167597765363129,0.832402234636872,0
0.0555555555555556,0,0.944444444444444,0
0,0.0136986301369863,0.958904109589041,0.0273972602739726
0,0.252971137521222,0.67741935483871,0.0696095076400679
0.103351955307263,0.00279329608938547,0.863128491620112,0.0307262569832402
0.0164705882352941,0.108235294117647,0.54,0.335294117647059
0.0870406189555126,0.707930367504836,0.0406189555125725,0.164410058027079
0.735849056603774,0.169811320754717,0.0943396226415094,0
0.0602409638554217,0.843373493975904,0.0963855421686747,0
0.144278606965174,0.106965174129353,0.0621890547263682,0.686567164179104
0.127450980392157,0.531372549019608,0.00980392156862745,0.331372549019608
0.367415730337079,0.00449438202247191,0.573033707865169,0.0550561797752809
0.0658682634730539,0,0.914171656686627,0.0199600798403194
0,0.202702702702703,0.672297297297297,0.125
0.33695652173913,0.119565217391304,0.282608695652174,0.260869565217391
0.0151515151515152,0,0.984848484848485,0
0.00516795865633075,0.837209302325581,0.020671834625323,0.136950904392765
0.564575645756458,0.191881918819188,0.022140221402214,0.22140221402214
0.0459770114942529,0,0.885057471264368,0.0689655172413793
0.00454545454545455,0.872727272727273,0.0272727272727273,0.0954545454545454
0,0,0.86734693877551,0.13265306122449
0.0804953560371517,0.105263157894737,0.814241486068112,0
0.0621848739495798,0.0302521008403361,0.885714285714286,0.0218487394957983
0.489130434782609,0,0,0.510869565217391
0.516483516483517,0.258241758241758,0,0.225274725274725
0.104294478527607,0.343558282208589,0.159509202453988,0.392638036809816
0.0470162748643761,0.443037974683544,0.159132007233273,0.350813743218806
0.117647058823529,0,0.882352941176471,0
0,0.004739336492891,0.976303317535545,0.018957345971564
0.840425531914894,0.138297872340426,0,0.0212765957446809
0.0786885245901639,0.0278688524590164,0.827868852459016,0.0655737704918033
0.51004016064257,0.0495314591700134,0.0240963855421687,0.416331994645248
0.770700636942675,0.0382165605095541,0.191082802547771,0
0.0296296296296296,0,0.97037037037037,0
0,0.0915492957746479,0.908450704225352,0
0.0134680134680135,0.0437710437710438,0.898989898989899,0.0437710437710438
0,0.147959183673469,0.704081632653061,0.147959183673469
0.165948275862069,0.118534482758621,0.0646551724137931,0.650862068965517
0.405714285714286,0.228571428571429,0.0457142857142857,0.32
0.126272912423625,0.34826883910387,0.00203665987780041,0.523421588594705
0.0154095701540957,0.0332522303325223,0.948094079480941,0.0032441200324412
0,0.152360515021459,0.645922746781116,0.201716738197425
0.555299539170507,0.195852534562212,0.00230414746543779,0.246543778801843
0.0678571428571429,0.264285714285714,0.435714285714286,0.232142857142857
0.302613480055021,0.156808803301238,0.0165061898211829,0.524071526822558
0.558441558441559,0.441558441558442,0,0
0.0698924731182796,0.1415770609319,0.0609318996415771,0.727598566308244
0.716981132075472,0.283018867924528,0,0
0.0323232323232323,0.242424242424242,0.515151515151515,0.21010101010101
0.0165094339622642,0.0471698113207547,0.813679245283019,0.122641509433962
0.0164835164835165,0.0494505494505495,0.925824175824176,0.00824175824175824
0.0167597765363128,0.195530726256983,0.0167597765363128,0.770949720670391
0.06957928802589,0.865695792880259,0.0161812297734628,0.0485436893203883
0.404011461318052,0.33810888252149,0.0286532951289398,0.229226361031519
0.0886524822695035,0.473404255319149,0.140070921985816,0.297872340425532
0,0.978723404255319,0.0212765957446809,0
0.858823529411765,0,0,0.141176470588235
0,0.0852017937219731,0.863228699551569,0.0515695067264574
0.0639658848614073,0.185501066098081,0.716417910447761,0.0341151385927505
0.021875,0.234375,0.003125,0.740625
0.0877659574468085,0.851063829787234,0,0.0611702127659574
0.657015590200445,0.178173719376392,0,0.164810690423163
0.792,0.048,0.068,0.092
0.0103092783505155,0.0371134020618557,0.936082474226804,0.0164948453608247
0.183879093198992,0.614609571788413,0.0151133501259446,0.18639798488665
0.5,0.2,0,0.3
0,0.061377245508982,0.908682634730539,0.029940119760479
0,0.546195652173913,0.0190217391304348,0.434782608695652
0,0.106382978723404,0.606382978723404,0.287234042553191
0.0178571428571429,0.607142857142857,0,0.375
0.0508474576271186,0.152542372881356,0,0.796610169491525
0.480701754385965,0.2,0.107017543859649,0.212280701754386
0.0601503759398496,0.421052631578947,0.0300751879699248,0.488721804511278
0.0695296523517382,0.429447852760736,0,0.501022494887526
0.682352941176471,0.0352941176470588,0,0.282352941176471
0.0107913669064748,0,0.960431654676259,0.0287769784172662
0.157894736842105,0.294736842105263,0,0.547368421052632
0.0979228486646884,0.643916913946588,0.213649851632047,0.0445103857566766
0,0.0324324324324324,0.967567567567568,0
0.242105263157895,0.747368421052632,0.0105263157894737,0
0,0.128205128205128,0.871794871794872,0
0.0619047619047619,0.123809523809524,0.334920634920635,0.479365079365079
0,0.0434782608695652,0.956521739130435,0
0,0.0367647058823529,0.838235294117647,0.125
0,0.857142857142857,0.051948051948052,0.0909090909090909
0,0.169811320754717,0.830188679245283,0
0.0504201680672269,0.836134453781513,0,0.113445378151261
0.0756501182033097,0.0401891252955083,0.853427895981087,0.0307328605200946
0.399014778325123,0,0.172413793103448,0.428571428571429
0.0419161676646707,0.745508982035928,0.0239520958083832,0.188622754491018
0,0.193939393939394,0.721212121212121,0.0848484848484849
0.0671641791044776,0.164179104477612,0.105970149253731,0.662686567164179
0.0920634920634921,0.742857142857143,0,0.165079365079365
0.0472103004291845,0.832618025751073,0,0.120171673819742
0.490998363338789,0.119476268412439,0.00654664484451719,0.382978723404255
0.0439024390243902,0,0.641463414634146,0.314634146341463
0,0,1,0
0,0.0860215053763441,0.881720430107527,0.032258064516129
0.229559748427673,0.102201257861635,0.0125786163522013,0.655660377358491
0.475247524752475,0.0396039603960396,0.0371287128712871,0.448019801980198
0.170731707317073,0,0,0.829268292682927
0.040133779264214,0.00334448160535117,0.929765886287625,0.0267558528428094
0.0641025641025641,0.0128205128205128,0.615384615384615,0.307692307692308
0,0.0922431865828092,0.752620545073375,0.155136268343816
0,0.0748031496062992,0.854330708661417,0.0708661417322835
0.0240384615384615,0.942307692307692,0.0336538461538462,0
0.690322580645161,0.309677419354839,0,0
0.507246376811594,0.115942028985507,0,0.376811594202899
0.595918367346939,0.206122448979592,0,0.197959183673469
0.626297577854671,0.0259515570934256,0.13840830449827,0.209342560553633
0.00946372239747634,0.056782334384858,0.933753943217666,0
0.013262599469496,0.190981432360743,0.748010610079576,0.0477453580901857
0,0.0437636761487965,0.940919037199125,0.0153172866520788
0.442307692307692,0.0993589743589744,0.0641025641025641,0.394230769230769
0.0105820105820106,0.0529100529100529,0.936507936507937,0
0.106122448979592,0,0.869387755102041,0.0244897959183673
0,0.846938775510204,0,0.153061224489796
0.123456790123457,0.240740740740741,0.549382716049383,0.0864197530864197
0.450980392156863,0.103641456582633,0.00840336134453781,0.436974789915966
0.441860465116279,0.418604651162791,0.131782945736434,0.00775193798449612
0.150537634408602,0.583333333333333,0,0.266129032258065
0.0543478260869565,0,0.945652173913043,0
0.0075187969924812,0,0.913533834586466,0.0789473684210526
0,0.0809716599190283,0.753036437246964,0.165991902834008
0.229116945107399,0.455847255369928,0,0.315035799522673
0,0,0.886792452830189,0.113207547169811
0.359756097560976,0.603658536585366,0.00304878048780488,0.0335365853658537
0.0187265917602996,0.168539325842697,0.0262172284644195,0.786516853932584
0.010958904109589,0.0493150684931507,0.906849315068493,0.0328767123287671
0,0.024390243902439,0.957317073170732,0.0182926829268293
0.221757322175732,0.456066945606695,0.0167364016736402,0.305439330543933
0,0.121004566210046,0.833333333333333,0.045662100456621
0.0072840790842872,0.0353798126951093,0.915712799167534,0.0416233090530697
0.0105820105820106,0,0.80952380952381,0.17989417989418
0.0238500851788756,0.0834752981260647,0.855195911413969,0.0374787052810903
0.791044776119403,0.208955223880597,0,0
0.314516129032258,0.354838709677419,0,0.330645161290323
0.0973451327433628,0.884955752212389,0.0176991150442478,0
0.08,0.168,0.032,0.72
0.029585798816568,0.0414201183431953,0.665680473372781,0.263313609467456
0.393518518518518,0.273148148148148,0,0.333333333333333
0.00825082508250825,0.0940594059405941,0.882838283828383,0.0148514851485149
0.0407725321888412,0.0171673819742489,0.875536480686695,0.0665236051502146
0.0285035629453682,0.111638954869359,0.843230403800475,0.0166270783847981
0.00735294117647059,0.845588235294118,0,0.147058823529412
0.491395793499044,0.116634799235182,0.011472275334608,0.380497131931166
0,0.040650406504065,0.776422764227642,0.182926829268293
0.0482758620689655,0.139655172413793,0.0275862068965517,0.78448275862069
0.194647201946472,0.437956204379562,0.072992700729927,0.294403892944039
0.00583090379008746,0.0408163265306122,0.892128279883382,0.0612244897959184
0.00543478260869565,0.0670289855072464,0.704710144927536,0.222826086956522
0.0642722117202268,0.676748582230624,0.200378071833648,0.0586011342155009
0.477941176470588,0.227941176470588,0,0.294117647058824
0.239910313901345,0.403587443946188,0,0.356502242152466
0.024390243902439,0.829268292682927,0.0569105691056911,0.0894308943089431
0,0.0842696629213483,0.853932584269663,0.0617977528089888
0.377777777777778,0.344444444444444,0.0888888888888889,0.188888888888889
0.581196581196581,0.145299145299145,0.273504273504274,0
0,0,0.989417989417989,0.0105820105820106
0.389473684210526,0.168421052631579,0,0.442105263157895
0.525,0.216666666666667,0.2375,0.0208333333333333
0.00425531914893617,0.0212765957446809,0.88936170212766,0.0851063829787234
0.460106382978723,0.00531914893617021,0.0531914893617021,0.481382978723404
0.310786106032907,0.325411334552102,0.0036563071297989,0.360146252285192
0.712962962962963,0.268518518518518,0,0.0185185185185185
0.00332778702163062,0.0748752079866889,0.911813643926789,0.00998336106489185
0.044529262086514,0.0432569974554707,0.857506361323155,0.0547073791348601
0.218588640275387,0.240963855421687,0.0516351118760757,0.48881239242685
0.439732142857143,0.200892857142857,0.0223214285714286,0.337053571428571
0.434146341463415,0.0195121951219512,0.473170731707317,0.0731707317073171
0.00625,0.83125,0.075,0.0875
0.467625899280576,0.135251798561151,0.146762589928058,0.250359712230216
0.0128824476650564,0.130434782608696,0.603864734299517,0.252818035426731
0.444444444444444,0.132075471698113,0.39832285115304,0.0251572327044025
0.0675675675675676,0,0.932432432432432,0
0.109489051094891,0.440389294403893,0.048661800486618,0.401459854014599
0.0078125,0.01171875,0.81640625,0.1640625
0.0698835274542429,0.0133111480865225,0.835274542429285,0.0815307820299501
0.00757575757575758,0.0757575757575758,0.810606060606061,0.106060606060606
0.0729411764705882,0.611764705882353,0.167058823529412,0.148235294117647
0.00649350649350649,0.798701298701299,0.0779220779220779,0.116883116883117
0.482638888888889,0.173611111111111,0,0.34375
0.0867850098619329,0.528599605522682,0.0611439842209073,0.323471400394477
0.348484848484849,0.218614718614719,0.138528138528139,0.294372294372294
0.360703812316716,0.401759530791789,0.00293255131964809,0.234604105571848
0.857699805068226,0.0818713450292398,0.00194931773879142,0.0584795321637427
0.052132701421801,0.018957345971564,0.789099526066351,0.139810426540284
0.0833333333333333,0,0.881944444444444,0.0347222222222222
0.0392156862745098,0.915032679738562,0,0.0457516339869281
0,0.442176870748299,0.557823129251701,0
0.831858407079646,0.168141592920354,0,0
0.0281954887218045,0.0601503759398496,0.618421052631579,0.293233082706767
0.0610328638497653,0,0.845070422535211,0.0938967136150235
0.522321428571428,0.196428571428571,0.0625,0.21875
0.0234741784037559,0.00938967136150235,0.929577464788732,0.0375586854460094
0.378640776699029,0.0679611650485437,0,0.553398058252427
0,0,0.766666666666667,0.233333333333333
0,0.082135523613963,0.749486652977413,0.168377823408624
0.370192307692308,0.538461538461539,0,0.0913461538461539
0.797872340425532,0.0549645390070922,0,0.147163120567376
